mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__degree,param_svc__gamma,param_svc__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.004193735122680664,0.00012042960223357279,0.0013921737670898437,5.135104498610338e-05,100.0,3,0.1,rbf,"{'svc__C': 100, 'svc__degree': 3, 'svc__gamma': 0.1, 'svc__kernel': 'rbf'}",0.9977728285077951,0.9955456570155902,0.984375,0.9977678571428571,0.9933035714285714,0.9937529828189628,0.0049727374417823066,1
0.004657125473022461,0.0011001961627450359,0.0014863014221191406,9.063406318292005e-05,100.0,3,0.1,poly,"{'svc__C': 100, 'svc__degree': 3, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.9933184855233853,0.9910913140311804,0.984375,0.9977678571428571,0.9933035714285714,0.991971245625199,0.004374198890877058,48
0.004575920104980469,0.0004264097830914021,0.0016055583953857421,0.00011817958525769163,100.0,3,1.0,rbf,"{'svc__C': 100, 'svc__degree': 3, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0.9977728285077951,0.9955456570155902,0.984375,0.9977678571428571,0.9933035714285714,0.9937529828189628,0.0049727374417823066,1
0.004099082946777344,0.000533587265657037,0.0018962860107421876,0.0005844311517932966,100.0,3,1.0,poly,"{'svc__C': 100, 'svc__degree': 3, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.9977728285077951,0.9955456570155902,0.984375,0.9977678571428571,0.9933035714285714,0.9937529828189628,0.0049727374417823066,1
0.004968833923339844,0.00035401388731812704,0.001839017868041992,0.00014140924095764013,100.0,4,0.001,rbf,"{'svc__C': 100, 'svc__degree': 4, 'svc__gamma': 0.001, 'svc__kernel': 'rbf'}",0.9933184855233853,0.9933184855233853,0.984375,0.9977678571428571,0.9933035714285714,0.9924166799236399,0.004375312488193868,30
0.06949987411499023,0.010582491335047595,0.015753746032714844,0.0019420805929113146,100.0,4,0.001,poly,"{'svc__C': 100, 'svc__degree': 4, 'svc__gamma': 0.001, 'svc__kernel': 'poly'}",0.3897550111358575,0.3897550111358575,0.390625,0.39285714285714285,0.390625,0.3907234330257715,0.001135585987879836,84
0.003364849090576172,0.00022314024701090672,0.0011300086975097657,5.7787194638475904e-05,100.0,4,0.01,rbf,"{'svc__C': 100, 'svc__degree': 4, 'svc__gamma': 0.01, 'svc__kernel': 'rbf'}",0.9933184855233853,0.9955456570155902,0.984375,0.9977678571428571,0.9933035714285714,0.9928621142220809,0.004554162548214673,21
0.0362910270690918,0.005687004348711116,0.013953924179077148,0.002146547218120677,100.0,4,0.01,poly,"{'svc__C': 100, 'svc__degree': 4, 'svc__gamma': 0.01, 'svc__kernel': 'poly'}",0.6057906458797327,0.6057906458797327,0.609375,0.6116071428571429,0.609375,0.6083876869233217,0.002271726880447898,70
0.003473043441772461,0.0009393869679121562,0.0010875701904296876,0.00021823152577564507,100.0,4,0.1,rbf,"{'svc__C': 100, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'rbf'}",0.9977728285077951,0.9955456570155902,0.984375,0.9977678571428571,0.9933035714285714,0.9937529828189628,0.0049727374417823066,1
0.00539555549621582,0.0008070430318833139,0.001951456069946289,0.00028136402712608733,100.0,4,0.1,poly,"{'svc__C': 100, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.9910913140311804,0.9933184855233853,0.984375,1.0,0.9888392857142857,0.9915248170537703,0.005168478691051882,58
0.004618072509765625,0.00019565062665668283,0.0016127586364746093,0.00030374648993709667,100.0,4,1.0,rbf,"{'svc__C': 100, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0.9977728285077951,0.9955456570155902,0.984375,0.9977678571428571,0.9933035714285714,0.9937529828189628,0.0049727374417823066,1
0.0041828155517578125,0.0006229660217987645,0.0014949321746826171,0.00018638071974835745,100.0,4,1.0,poly,"{'svc__C': 100, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.9977728285077951,0.9955456570155902,0.984375,0.9977678571428571,0.9933035714285714,0.9937529828189628,0.0049727374417823066,1
